"gene","CLIC_score"
"Smap1",0.61140852774903
"Sdhaf4",-0.277771511269372
"Fam135a",0.158834827704891
"Col9a1",0.154229402307551
"Col19a1",0.777119228864181
"Lmbrd1",0.481897512422286
"Adgrb3",0.919736371454825
"4931408C20Rik",0.296576880375131
"Gm5524",-0.0267075512624463
"Gm597",-0.0380378492383384
"Phf3",0.145820217793785
"Ptp4a1",0.323566748716817
"4931428L18Rik",-0.0883044995986297
"Lgsn",-0.0509878440228289
"Khdrbs2",0.903281794677513
"Gm5415",0.386077998028841
"Prim2",0.164017580681526
"Rab23",0.610867079020236
"Bag2",0.55925834178847
"Zfp451",0.303949494381369
"Bend6",0.894862545913282
"Dst",0.528477285578543
"Gm26788",0.141000101724917
"Ccdc115",-0.0699776397904462
"Imp4",-0.0583703927889603
"Ptpn18",0.872922748425687
"Prss39",0.49072430509235
"Cfc1",0.554602718788967
"Prss40",0.163464827831277
"Amer3",0.736137594023949
"Arhgef4",0.681446956528199
"Fam168b",0.30482547735929
"Plekhb2",0.360343324738883
"Hs6st1",0.643841189697185
"Uggt1",0.141804362429344
"Neurl3",0.795795505567742
"Arid5a",0.665613186023834
"Kansl3",0.655125500435238
"Fer1l5",0.168250958754418
"Lman2l",0.450448243076962
"Cnnm4",-0.0145860766549204
"Cnnm3",0.406367199349458
"Ankrd23",0.866582816752807
"Ankrd39",0.702604856493223
"Sema4c",0.701679152741897
"Fam178b",0.179422377762321
"Cox5b",-0.56968185201725
"Actr1b",0.478155803288098
"4933424G06Rik",0.334484410757758
"Zap70",0.36924509771328
"Tmem131",0.484625442901672
"Vwa3b",0.634339953173171
"Cnga3",0.422915421453727
"Inpp4a",0.697009496491006
"Coa5",0.153174093778681
"Unc50",-0.0988421657722019
"Mgat4a",0.702422661501677
"Tsga10",0.209376955055398
"Lipt1",0.239546361211301
"Mitd1",0.0456893269252021
"Mrpl30",0.186113376723498
"Lyg2",0.0890634667534568
"Lyg1",0.633552921212313
"Txndc9",-0.237701468000551
"Eif5b",-0.34532206092975
"Rev1",0.443039368125692
"Gm5099",-0.142577971317498
"Aff3",0.817609906049741
"Lonrf2",0.926104011871557
"Chst10",0.819276701519284
"Nms",0.344483154419923
"Pdcl3",0.155868617788323
"Npas2",0.763248199881284
"Rpl31",-0.333208290012619
"Tbc1d8",0.433306235493991
"Cnot11",0.164733191247006
"Rnf149",0.64430275551582
"Creg2",0.786856120043996
"Rfx8",0.484996835875089
"Gm3646",0.552749837625841
"1700066B17Rik",0.348990528838866
"Map4k4",0.853599198697018
"Il1r2",0.600536061059189
"Gm16894",0.394730406370061
"Il1r1",0.821246520687208
"Il1rl2",0.687266016571394
"Il1rl1",0.54396876810784
"Il18r1",0.595180585340393
"Il18rap",0.244657822345362
"Gm35801",0.675388134292675
"Slc9a4",0.583164201201294
"Slc9a2",0.857605527577426
"Mfsd9",0.430119740422499
"Tmem182",0.931895623974378
"4930448I06Rik",-0.0198525851619326
"Pantr1",0.888887502123011
"Pou3f3",0.863833504416801
"Pantr2",0.838894239199811
"Dalir",0.721602225707724
"Mrps9",0.0373606568196437
"Gpr45",0.858404587163356
"Tgfbrap1",0.0487933194392092
"AI597479",0.0123964122012439
"Fhl2",0.46267827388093
"Nck2",0.557649362185222
"Ecrg4",0.359149898135357
"Uxs1",0.621558301036831
"Tpp2",0.0819820834222357
"Mettl21c",0.865336822566496
"Gm8251",0.400722515655433
"Tex30",-0.0757197374477538
"Poglut2",-0.27045151228274
"Bivm",0.184870593016773
"Ercc5",0.482926537959088
"Mettl21e",0.785347608003263
"Gulp1",0.878711749668588
"4930521E06Rik",0.206346632778044
"Col3a1",0.848217206211293
"Col5a2",0.633300454350169
"Wdr75",-0.0127227778224822
"Slc40a1",0.730952062633074
"Dnah7b",0.365817167620744
"Dnah7c",0.167656954159412
"Slc39a10",0.284388347852253
"C230029F24Rik",0.0511703855076479
"Tmeff2",0.916989149156967
"9330175M20Rik",0.176961172078224
"Cavin2",0.927574763190622
"Nabp1",0.387297996911802
"Gm17767",0.232748581971935
"Myo1b",0.904604194035409
"Stat4",0.6019628836692
"Stat1",0.35308069408287
"Gls",0.67619490574778
"Nab1",0.740789079837399
"Gm28178",0.0234816130441215
"Nemp2",0.519734844340474
"Mfsd6",0.808211959064437
"Inpp1",0.775439014853422
"Hibch",0.615455204484116
"1700019D03Rik",0.85831024203092
"Mstn",0.7936488723231
"1700019A02Rik",0.0874365567304675
"Pms1",0.444166579205113
"Ormdl1",0.402675595607733
"Osgepl1",0.581528822591022
"Asnsd1",0.142222590346533
"Asdurf",-0.00303749104464498
"Dnah7a",0.584759705707199
"Stk17b",0.68260661545217
"Hecw2",0.75028198261899
"Ccdc150",0.143020393585021
"Gtf3c3",0.0016993952017105
"Gm34066",0.339746389156686
